Season,Year,Date,RaceName,RaceKey,CircuitName,Location,Country,Driver,DriverCode,FinishPosition,RacePoints,IsPodium,IsPointsFinish,Status,Stop,PitLap,TireCompound,Stint,StintLength,PitDuration,PitDurationSeconds,AirTemp,TrackTemp,HumidityPct,WindSpeedKMH,TotalPitStops,AvgPitStopTime,LapTimeVariation,TireUsageAggression,DriverAggressionScore,Totalpitstops2,IsPitStop,OpeningCompound,LastCompound,NumStops,AvgStintLength,AggressiveStrategyFlag,CompoundChangeCount,StopRelativePitLossSeconds,DriverAvgRelativePitLossSeconds,FirstPitLap,SecondPitLap,StrategyType,Stint1Compound,Stint2Compound,Stint3Compound,Stint1Length,Stint2Length,Stint3Length,DoubleStackFlag,PointsDeltaVsTeammate,BeatsTeammate,HotRaceFlag,RainRiskFlag,HighDegTrackFlag,TrackID,DriverID,CompoundCode,SeasonProgress,EstimatedLapLossFromPit,GridPosition,TrackType
2024,2024,07/04/2024,Japanese Grand Prix,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,Charles Leclerc,LEC,4,12,0,1,Finished,2,26,Medium,2,25,23.285,23.285,15.8,21,85,6.5,0,803.309,0.259,0.04,110.68,2,1,Medium,Hard,2,17.7,0,1,0,-0.057,26,26,2-stop,Medium,Medium,Hard,1,25,27,0,-3,0,0,1,0,16,1,2,0.667,25.285,8,High-Degradation
2024,2024,07/04/2024,Japanese Grand Prix,Japanese Grand Prix,Suzuka Circuit,Suzuka,Japan,Charles Leclerc,LEC,4,12,0,1,Finished,2,26,Hard,3,27,23.285,23.285,15.8,21,85,6.5,0,803.309,0.259,0.04,110.68,2,1,Medium,Hard,2,17.7,0,1,0,-0.057,26,26,2-stop,Medium,Medium,Hard,1,25,27,0,-3,0,0,1,0,16,1,3,0.667,25.285,8,High-Degradation
2024,2024,21/04/2024,Chinese Grand Prix,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,Carlos Sainz,SAI,5,10,0,1,Finished,1,17,Medium,1,17,22.629,22.629,15.9,21.1,84,7.5,0,22.629,0.002,0.02,6.65,1,1,Medium,Hard,1,28,0,1,0.134,0.134,17,17,1-stop,Medium,Hard,Unknown,17,39,0,0,-2,0,0,1,0,9,0,2,0.429,24.629,7,Technical/Traction-Limited
2024,2024,21/04/2024,Chinese Grand Prix,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,Carlos Sainz,SAI,5,10,0,1,Finished,1,17,Hard,2,39,22.629,22.629,15.9,21.1,84,7.5,0,22.629,0.002,0.02,6.65,1,1,Medium,Hard,1,28,0,1,0.134,0.134,17,17,1-stop,Medium,Hard,Unknown,17,39,0,0,-2,0,0,1,0,9,0,3,0.429,24.629,7,Technical/Traction-Limited
2024,2024,21/04/2024,Chinese Grand Prix,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,Charles Leclerc,LEC,4,12,0,1,Finished,1,21,Medium,1,21,22.36,22.36,15.9,21.1,84,7.5,0,22.36,0.002,0.02,6.68,1,1,Medium,Hard,1,28,0,1,-0.135,-0.135,21,21,1-stop,Medium,Hard,Unknown,21,35,0,0,2,1,0,1,0,9,1,2,0.429,24.36,6,Technical/Traction-Limited
2024,2024,21/04/2024,Chinese Grand Prix,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,Charles Leclerc,LEC,4,12,0,1,Finished,1,21,Hard,2,35,22.36,22.36,15.9,21.1,84,7.5,0,22.36,0.002,0.02,6.68,1,1,Medium,Hard,1,28,0,1,-0.135,-0.135,21,21,1-stop,Medium,Hard,Unknown,21,35,0,0,2,1,0,1,0,9,1,3,0.429,24.36,6,Technical/Traction-Limited
2024,2024,05/05/2024,Miami Grand Prix,Miami Grand Prix,Miami International Autodrome,Miami,USA,Carlos Sainz,SAI,5,10,0,1,Finished,1,27,Medium,1,27,22.805,22.805,25.9,31.4,67,18,0,22.805,0.002,0.02,6.62,1,1,Medium,Hard,1,28.5,0,1,0.49,0.49,27,27,1-stop,Medium,Hard,Unknown,27,30,0,0,-5,0,0,0,0,18,0,2,0.762,24.805,3,Street/Semi-Street
2024,2024,05/05/2024,Miami Grand Prix,Miami Grand Prix,Miami International Autodrome,Miami,USA,Carlos Sainz,SAI,5,10,0,1,Finished,1,27,Hard,2,30,22.805,22.805,25.9,31.4,67,18,0,22.805,0.002,0.02,6.62,1,1,Medium,Hard,1,28.5,0,1,0.49,0.49,27,27,1-stop,Medium,Hard,Unknown,27,30,0,0,-5,0,0,0,0,18,0,3,0.762,24.805,3,Street/Semi-Street
2024,2024,05/05/2024,Miami Grand Prix,Miami Grand Prix,Miami International Autodrome,Miami,USA,Charles Leclerc,LEC,3,15,1,1,Finished,1,19,Medium,1,19,21.825,21.825,25.9,31.4,67,18,0,21.825,0.002,0.02,6.76,1,1,Medium,Hard,1,28.5,0,1,-0.49,-0.49,19,19,1-stop,Medium,Hard,Unknown,19,38,0,0,5,1,0,0,0,18,1,2,0.762,23.825,2,Street/Semi-Street
2024,2024,05/05/2024,Miami Grand Prix,Miami Grand Prix,Miami International Autodrome,Miami,USA,Charles Leclerc,LEC,3,15,1,1,Finished,1,19,Hard,2,38,21.825,21.825,25.9,31.4,67,18,0,21.825,0.002,0.02,6.76,1,1,Medium,Hard,1,28.5,0,1,-0.49,-0.49,19,19,1-stop,Medium,Hard,Unknown,19,38,0,0,5,1,0,0,0,18,1,3,0.762,23.825,2,Street/Semi-Street
2024,2024,19/05/2024,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,Carlos Sainz,SAI,5,10,0,1,Finished,1,27,Medium,1,27,30.508,30.508,18.7,24.2,78,5.8,0,30.508,0.005,0.02,5.46,1,1,Medium,Hard,1,31.5,0,1,0.18,0.18,27,27,1-stop,Medium,Hard,Unknown,27,36,0,0,-5,0,0,1,0,11,0,2,0.524,32.508,4,Technical/Traction-Limited
2024,2024,19/05/2024,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,Carlos Sainz,SAI,5,10,0,1,Finished,1,27,Hard,2,36,30.508,30.508,18.7,24.2,78,5.8,0,30.508,0.005,0.02,5.46,1,1,Medium,Hard,1,31.5,0,1,0.18,0.18,27,27,1-stop,Medium,Hard,Unknown,27,36,0,0,-5,0,0,1,0,11,0,3,0.524,32.508,4,Technical/Traction-Limited
2024,2024,19/05/2024,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,Charles Leclerc,LEC,3,15,1,1,Finished,1,25,Medium,1,25,30.149,30.149,18.7,24.2,78,5.8,0,30.149,0.004,0.02,5.51,1,1,Medium,Hard,1,31.5,0,1,-0.179,-0.179,25,25,1-stop,Medium,Hard,Unknown,25,38,0,0,5,1,0,1,0,11,1,2,0.524,32.149,3,Technical/Traction-Limited
2024,2024,19/05/2024,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,Charles Leclerc,LEC,3,15,1,1,Finished,1,25,Hard,2,38,30.149,30.149,18.7,24.2,78,5.8,0,30.149,0.004,0.02,5.51,1,1,Medium,Hard,1,31.5,0,1,-0.179,-0.179,25,25,1-stop,Medium,Hard,Unknown,25,38,0,0,5,1,0,1,0,11,1,3,0.524,32.149,3,Technical/Traction-Limited
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,1,25,Intermediate,1,25,27.626,27.626,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,2.997,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,4,0.381,29.626,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,2,43,Intermediate,1,25,24.125,24.125,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,-0.504,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,4,0.381,26.125,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,1,25,Intermediate,2,18,27.626,27.626,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,2.997,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,4,0.381,29.626,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,2,43,Intermediate,2,18,24.125,24.125,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,-0.504,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,4,0.381,26.125,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,1,25,Medium,3,10,27.626,27.626,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,2.997,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,2,0.381,29.626,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Carlos Sainz,SAI,4,0,0,0,Collision,2,43,Medium,3,10,24.125,24.125,16.2,21.6,76,18.7,0,25.876,0.003,0.04,6.25,2,1,Intermediate,Medium,2,17.7,0,1,-0.504,-4.049,25,25,2-stop,Intermediate,Intermediate,Medium,25,18,10,1,0,0,0,1,0,8,0,2,0.381,26.125,12,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,1,25,Intermediate,1,25,24.031,24.031,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,-0.598,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.031,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,2,28,Intermediate,1,25,47.186,47.186,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,22.557,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,49.186,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,3,31,Intermediate,1,25,24.629,24.629,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,0,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.629,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,1,25,Intermediate,2,3,24.031,24.031,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,-0.598,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.031,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,2,28,Intermediate,2,3,47.186,47.186,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,22.557,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,49.186,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,3,31,Intermediate,2,3,24.629,24.629,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,0,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.629,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,1,25,Hard,3,3,24.031,24.031,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,-0.598,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,3,0.381,26.031,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,2,28,Hard,3,3,47.186,47.186,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,22.557,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,3,0.381,49.186,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,3,31,Hard,3,3,24.629,24.629,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,0,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,3,0.381,26.629,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,1,25,Intermediate,4,10,24.031,24.031,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,-0.598,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.031,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,2,28,Intermediate,4,10,47.186,47.186,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,22.557,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,49.186,11,Street/Semi-Street
2024,2024,09/06/2024,Canadian Grand Prix,Canadian Grand Prix,Circuit Gilles Villeneuve,Montreal,Canada,Charles Leclerc,LEC,4,0,0,0,Engine,3,31,Intermediate,4,10,24.629,24.629,16.2,21.6,76,18.7,0,31.949,0.005,0.08,5.39,3,1,Intermediate,Intermediate,3,10.2,0,2,0,2.024,25,25,3-stop,Intermediate,Intermediate,Hard,25,3,3,1,0,0,0,1,0,8,1,4,0.381,26.629,11,Street/Semi-Street
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,1,15,Soft,1,15,22.194,22.194,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,-0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,1,0.952,24.194,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,2,36,Soft,1,15,22.249,22.249,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,1,0.952,24.249,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,1,15,Medium,2,21,22.194,22.194,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,-0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,2,0.952,24.194,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,2,36,Medium,2,21,22.249,22.249,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,2,0.952,24.249,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,1,15,Hard,3,30,22.194,22.194,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,-0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,3,0.952,24.194,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Carlos Sainz,SAI,6,8,0,1,Finished,2,36,Hard,3,30,22.249,22.249,20.2,25.7,80,8.1,0,22.222,0.002,0.03,6.75,2,1,Soft,Hard,2,22,0,2,0.027,0.14,15,15,2-stop,Soft,Medium,Hard,15,21,30,0,-2,0,0,1,0,25,0,3,0.952,24.249,6,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,1,24,Soft,1,24,22.26,22.26,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,0.039,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,1,0.952,24.26,5,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,2,47,Soft,1,24,21.624,21.624,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,-0.598,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,1,0.952,23.624,5,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,1,24,Medium,2,23,22.26,22.26,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,0.039,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,2,0.952,24.26,5,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,2,47,Medium,2,23,21.624,21.624,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,-0.598,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,2,0.952,23.624,5,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,1,24,Soft,3,19,22.26,22.26,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,0.039,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,1,0.952,24.26,5,High-Degradation
2024,2024,23/06/2024,Spanish Grand Prix,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmelo,Spain,Charles Leclerc,LEC,5,10,0,1,Finished,2,47,Soft,3,19,21.624,21.624,20.2,25.7,80,8.1,0,21.942,0.002,0.03,6.79,2,1,Soft,Soft,2,22,0,2,-0.598,-0.14,24,24,2-stop,Soft,Medium,Soft,24,23,19,0,2,1,0,1,0,25,1,1,0.952,23.624,5,High-Degradation
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,1,22,Medium,1,22,21.226,21.226,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.459,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,2,0.143,23.226,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,2,47,Medium,1,22,21.283,21.283,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.402,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,2,0.143,23.283,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,1,22,Hard,2,25,21.226,21.226,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.459,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,3,0.143,23.226,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,2,47,Hard,2,25,21.283,21.283,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.402,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,3,0.143,23.283,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,1,22,Medium,3,24,21.226,21.226,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.459,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,2,0.143,23.226,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,3,15,1,1,Finished,2,47,Medium,3,24,21.283,21.283,22.7,28.2,69,6.8,0,21.254,0.002,0.03,6.88,2,1,Medium,Medium,2,23.7,0,2,-0.402,-2.256,22,22,2-stop,Medium,Hard,Medium,22,25,24,0,15,1,0,0,0,3,0,2,0.143,23.283,4,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,1,1,Medium,1,1,31.917,31.917,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,10.232,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,2,0.143,33.917,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,2,16,Medium,1,1,21.685,21.685,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,0,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,2,0.143,23.685,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,3,33,Medium,1,1,22.243,22.243,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,0.558,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,2,0.143,24.243,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,4,51,Medium,1,1,20.903,20.903,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,-0.782,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,2,0.143,22.903,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,1,1,Hard,2,15,31.917,31.917,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,10.232,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,3,0.143,33.917,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,2,16,Hard,2,15,21.685,21.685,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,0,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,3,0.143,23.685,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,3,33,Hard,2,15,22.243,22.243,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,0.558,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,3,0.143,24.243,6,Power-Sensitive
2024,2024,30/06/2024,Austrian Grand Prix,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,11,0,0,0,Finished,4,51,Hard,2,15,20.903,20.903,22.7,28.2,69,6.8,1,24.187,0.003,0.06,6.55,4,1,Medium,Medium,4,14.2,0,2,-0.782,0.677,1,1,3+-stop,Medium,Hard,Medium,1,15,17,0,-15,0,0,0,0,3,1,3,0.143,22.903,6,Power-Sensitive
